URL,Rank,Name,Year,Length,Rating,Genre,Description,iTunesURL
https://www.boxofficemojo.com/release/rl419792385/?ref_=bo_yld_table_17,17,Just Mercy,2020,137.0,PG-13,Drama,World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.,https://itunes.apple.com/us/movie/just-mercy/id1490719646?uo=4
https://www.boxofficemojo.com/release/rl3209528833/?ref_=bo_yld_table_18,18,The Croods: A New Age,2020,95.0,PG,Action & Adventure,"The prehistoric family the Croods are challenged by a rival family the Bettermans, who claim to be better and more evolved.",https://itunes.apple.com/us/movie/the-croods-a-new-age/id1543873107?uo=4
https://www.boxofficemojo.com/release/rl1098876417/?ref_=bo_yld_table_22,22,The New Mutants,2020,95.0,PG-13,Action & Adventure,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",https://itunes.apple.com/us/movie/the-new-mutants/id1503451893?uo=4
https://www.boxofficemojo.com/release/rl3624109569/?ref_=bo_yld_table_23,23,Wonder Woman 1984,2020,151.0,PG-13,Romance,"Diana must contend with a work colleague and businessman, whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing.",https://itunes.apple.com/us/movie/wonder-woman-1984/id1545235353?uo=4
https://www.boxofficemojo.com/release/rl4278486529/?ref_=bo_yld_table_24,24,Like a Boss,2020,84.0,R,Comedy,Two friends with very different ideals start a beauty company together. One is more practical while the other wants to earn her fortune and live a lavish lifestyle.,https://itunes.apple.com/us/movie/like-a-boss/id1492375174?uo=4
https://www.boxofficemojo.com/release/rl1745126913/?ref_=bo_yld_table_25,25,The Grudge,2020,94.0,R,Horror,A house is cursed by a vengeful ghost that dooms those who enter it with a violent death.,https://itunes.apple.com/us/movie/the-grudge/id1491842471?uo=4
https://www.boxofficemojo.com/release/rl2141815297/?ref_=bo_yld_table_26,26,Unhinged,2020,90.0,R,Thriller,"After a confrontation with an unstable man at an intersection, a woman becomes the target of his rage.",https://itunes.apple.com/us/movie/unhinged/id1523924257?uo=4
https://www.boxofficemojo.com/release/rl1655931393/?ref_=bo_yld_table_27,27,The Photograph,2020,106.0,PG-13,Drama,A series of intertwining love stories set in the past and in the present.,https://itunes.apple.com/us/movie/the-photograph/id1497570231?uo=4
https://www.boxofficemojo.com/release/rl1078166273/?ref_=bo_yld_table_28,28,The War with Grandpa,2020,95.0,PG,Comedy,"Upset that he has to share the room he loves with his grandfather, Peter decides to declare war in an attempt to get it back.",https://itunes.apple.com/us/movie/the-war-with-grandpa/id1535892760?uo=4
https://www.boxofficemojo.com/release/rl302548481/?ref_=bo_yld_table_29,29,Underwater,2020,96.0,PG-13,Thriller,A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,https://itunes.apple.com/us/movie/underwater/id1492777767?uo=4
https://www.boxofficemojo.com/release/rl3020195329/?ref_=bo_yld_table_30,30,The Turning,2020,94.0,PG-13,Thriller,"A young governess is hired to look after an orphaned girl, but the return of the girl's problematic brother uncovers secrets from their past. A modern take on Henry James' novella ""The Turn of the Screw.""",https://itunes.apple.com/us/movie/the-turning-2020/id1494549988?uo=4
https://www.boxofficemojo.com/release/rl565543425/?ref_=bo_yld_table_32,32,Honest Thief,2020,99.0,PG-13,Action & Adventure,"Wanting to lead an honest life, a notorious bank robber turns himself in, only to be double-crossed by two ruthless FBI agents.",https://itunes.apple.com/us/movie/honest-thief/id1540396639?uo=4
https://www.boxofficemojo.com/release/rl867926529/?ref_=bo_yld_table_33,33,My Hero Academia: Heroes Rising,2020,104.0,NR,Anime,"A group of youths aspiring to become professional superheroes, fight in a world full of people with abilities, also known as quirks. Deku and his fellow classmates from Hero Academy face Nine, the strongest villain yet.",https://itunes.apple.com/us/movie/my-hero-academia-heroes-rising-dubbed/id1606793100?uo=4
https://www.boxofficemojo.com/release/rl4127819265/?ref_=bo_yld_table_35,35,The Way Back,2020,108.0,R,Drama,"Jack Cunningham was a high school basketball phenom who walked away from the game, forfeiting his future. Years later, when he reluctantly accepts a coaching job at his alma mater, he may get one last shot at redemption.",https://itunes.apple.com/us/movie/the-way-back/id1498657864?uo=4
https://www.boxofficemojo.com/release/rl2567538177/?ref_=bo_yld_table_36,36,Brahms: The Boy II,2020,87.0,PG-13,Horror,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",https://itunes.apple.com/us/movie/brahms-the-boy-ii/id1497655513?uo=4
https://www.boxofficemojo.com/release/rl2998501889/?ref_=bo_yld_table_38,38,Impractical Jokers: The Movie,2020,92.0,PG-13,Comedy,The story of a humiliating high school mishap from 1992 that sends the Impractical Jokers on the road competing in hidden-camera challenges for the chance to turn back the clock and redeem three of the four Jokers.,https://itunes.apple.com/us/movie/impractical-jokers-the-movie/id1504708333?uo=4
https://www.boxofficemojo.com/release/rl3221784065/?ref_=bo_yld_table_40,40,Emma.,2020,124.0,PG,Comedy,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends.",https://itunes.apple.com/us/movie/emma/id1498469541?uo=4
https://www.boxofficemojo.com/release/rl235374081/?ref_=bo_yld_table_41,41,Bloodshot,2020,109.0,PG-13,Action & Adventure,"Ray Garrison, a slain soldier, is re-animated with superpowers.",https://itunes.apple.com/us/movie/bloodshot/id1499927976?uo=4
https://www.boxofficemojo.com/release/rl1628014081/?ref_=bo_yld_table_42,42,I Still Believe,2020,117.0,PG,Drama,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,https://itunes.apple.com/us/movie/i-still-believe/id1501438510?uo=4
https://www.boxofficemojo.com/release/rl2773844737/?ref_=bo_yld_table_43,43,Come Play,2020,97.0,PG-13,Horror,A monster named Larry manifests itself through smart phones and mobile devices. Feature film version of the 2017 short film.,https://itunes.apple.com/us/movie/come-play/id1539598926?uo=4
https://www.boxofficemojo.com/release/rl2393408001/?ref_=bo_yld_table_44,44,Let Him Go,2020,114.0,R,Drama,"A retired sheriff and his wife, grieving over the death of their son, set out to find their only grandson.",https://itunes.apple.com/us/movie/let-him-go/id1540147016?uo=4
https://www.boxofficemojo.com/release/rl1699840769/?ref_=bo_yld_table_45,45,Freaky,2020,102.0,R,Drama,"After swapping bodies with a deranged serial killer, a young girl in high school discovers she has less than 24 hours before the change becomes permanent.",https://itunes.apple.com/us/movie/freaky/id1541428626?uo=4
https://www.boxofficemojo.com/release/rl2611249665/?ref_=bo_yld_table_46,46,Downhill,2020,87.0,R,Comedy,"Barely escaping an avalanche during a family ski vacation in the Alps, a married couple is thrown into disarray as they are forced to reevaluate their lives and how they feel about each other.",https://itunes.apple.com/us/movie/downhill/id1496476256?uo=4
https://www.boxofficemojo.com/release/rl3669066241/?ref_=bo_yld_table_47,47,Weathering with You,2020,112.0,PG-13,Sci-Fi & Fantasy,A high-school boy who has run away to Tokyo befriends a girl who appears to be able to manipulate the weather.,https://itunes.apple.com/us/movie/weathering-with-you/id1514516039?uo=4
https://www.boxofficemojo.com/release/rl1459979777/?ref_=bo_yld_table_49,49,The Hunt,2020,90.0,R,Horror,"Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt.",https://itunes.apple.com/us/movie/the-hunt-2020/id1501262328?uo=4
https://www.boxofficemojo.com/release/rl3775038977/?ref_=bo_yld_table_50,50,The Rhythm Section,2020,110.0,R,Thriller,A woman seeks revenge against those who orchestrated a plane crash that killed her family.,https://itunes.apple.com/us/movie/the-rhythm-section/id1494123285?uo=4
https://www.boxofficemojo.com/release/rl1862895105/?ref_=bo_yld_table_51,51,Monster Hunter,2020,103.0,PG-13,Action & Adventure,"When Cpt. Artemis and her loyal soldiers are transported to a new world, they engage in a desperate battle for survival against enormous enemies with incredible powers. Feature film based on the video game by Capcom.",https://itunes.apple.com/us/movie/monster-hunter/id1544577239?uo=4
https://www.boxofficemojo.com/release/rl1331004161/?ref_=bo_yld_table_53,53,Hocus Pocus,2020,96.0,PG,Kids & Family,(2020 Re-release),https://itunes.apple.com/us/movie/hocus-pocus/id329144864?uo=4
https://www.boxofficemojo.com/release/rl742425345/?ref_=bo_yld_table_56,56,The Broken Hearts Gallery,2020,109.0,PG-13,Comedy,"After a break-up, a young woman decides to start a gallery where people can leave trinkets from past relationships.",https://itunes.apple.com/us/movie/the-broken-hearts-gallery/id1523111046?uo=4
https://www.boxofficemojo.com/release/rl314475009/?ref_=bo_yld_table_57,57,Infidel,2020,108.0,R,Action & Adventure,"An American man, played by Jim Caviezel, is kidnapped after a friend invites him to Cairo to speak out about recent militant uprisings. His wife heads to the city after hearing the news, determined to get him back.",https://itunes.apple.com/us/movie/infidel/id1536119550?uo=4
https://www.boxofficemojo.com/release/rl3054208513/?ref_=bo_yld_table_58,58,News of the World,2020,118.0,PG-13,Drama,"A Civil War veteran agrees to deliver a girl, taken by the Kiowa people years ago, to her aunt and uncle, against her will. They travel hundreds of miles and face grave dangers as they search for a place that either can call home.",https://itunes.apple.com/us/movie/news-of-the-world/id1547482992?uo=4
https://www.boxofficemojo.com/release/rl1325958657/?ref_=bo_yld_table_59,59,Portrait of a Lady on Fire,2020,121.0,R,Romance,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",https://itunes.apple.com/us/movie/portrait-of-a-lady-on-fire/id1505476021?uo=4
https://www.boxofficemojo.com/release/rl3926492673/?ref_=bo_yld_table_60,60,Bill & Ted Face the Music,2020,90.0,PG,Comedy,"Once told they'd save the universe during a time-traveling adventure, 2 would-be rockers from San Dimas, California find themselves as middle-aged dads still trying to crank out a hit song and fulfill their destiny.",https://itunes.apple.com/us/movie/bill-teds-excellent-adventure/id309099454?uo=4
https://www.boxofficemojo.com/release/rl615875073/?ref_=bo_yld_table_61,61,2020 Oscar Nominated Short Films,2020,140.0,R,Short Films,Multi-title release including:,https://itunes.apple.com/us/movie/2020-oscar-nominated-short-films-live-action-selected/id1496655730?uo=4
https://www.boxofficemojo.com/release/rl168527361/?ref_=bo_yld_table_63,63,The Empty Man,2020,137.0,R,Drama,"On the trail of a missing girl, an ex-cop comes across a secretive group attempting to summon a terrifying supernatural entity.",https://itunes.apple.com/us/movie/the-empty-man/id1541975212?uo=4
https://www.boxofficemojo.com/release/rl537298433/?ref_=bo_yld_table_64,64,My Boyfriend's Meds,2020,101.0,R,Comedy,A woman's island getaway with her boyfriend is thrown for a loop when he forgets to take his prescription medications along.,https://itunes.apple.com/us/movie/las-pildoras-de-mi-novio/id1509351773?uo=4
https://www.boxofficemojo.com/release/rl1617987073/?ref_=bo_yld_table_65,65,The Last Full Measure,2020,116.0,R,Drama,"Thirty-four years after his death, Airman William H. ""Pits"" Pitsenbarger is awarded the nation's highest military honor for his actions on the battlefield.",https://itunes.apple.com/us/movie/the-last-full-measure/id1494409877?uo=4
https://www.boxofficemojo.com/release/rl2437120769/?ref_=bo_yld_table_66,66,Words on Bathroom Walls,2020,111.0,PG-13,Drama,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to not be defined by his condition.",https://itunes.apple.com/us/movie/words-on-bathroom-walls/id1537953874?uo=4
https://www.boxofficemojo.com/release/rl172327681/?ref_=bo_yld_table_67,67,Star Wars: Episode V - The Empire Strikes Back,2020,128.0,PG,Action & Adventure,(2020 Re-release),https://itunes.apple.com/us/movie/star-wars-the-empire-strikes-back/id975793398?uo=4
https://www.boxofficemojo.com/release/rl1846248961/?ref_=bo_yld_table_68,68,Fatale,2020,103.0,R,Thriller,"After a one-night stand, a successful married man finds himself entangled in a cunning police detective's latest investigation.",https://itunes.apple.com/us/movie/fatale/id1543168397?uo=4
https://www.boxofficemojo.com/release/rl3260515073/?ref_=bo_yld_table_69,69,The Nightmare Before Christmas,2020,77.0,PG,Kids & Family,(2020 Re-release),https://itunes.apple.com/us/movie/the-nightmare-before-christmas/id281660706?uo=4
https://www.boxofficemojo.com/release/rl760382209/?ref_=bo_yld_table_71,71,Half Brothers,2020,96.0,PG-13,Comedy,"Renato, a Mexican aviation exec, is shocked to learn he has an American half-brother he never knew about, the free-spirited Asher. They are forced on a road trip together, tracing the path their father took from Mexico to the US.",https://itunes.apple.com/us/movie/half-brothers/id1544443930?uo=4
https://www.boxofficemojo.com/release/rl3042738945/?ref_=bo_yld_table_72,72,Elf,2020,97.0,PG,Comedy,(2020 Re-release),https://itunes.apple.com/us/movie/elf-2003/id287917512?uo=4
https://www.boxofficemojo.com/release/rl413237761/?ref_=bo_yld_table_73,73,The Personal History of David Copperfield,2020,120.0,PG,Comedy,A modern take on Charles Dickens's classic tale of a young orphan who is able to triumph over many obstacles.,https://itunes.apple.com/us/movie/the-personal-history-of-david-copperfield/id1537919961?uo=4
https://www.boxofficemojo.com/release/rl2517140993/?ref_=bo_yld_table_75,75,The Lodge,2020,109.0,R,Horror,"A soon-to-be stepmom is snowed in with her fiancé's two children at a remote holiday village. Just as relations begin to thaw between the trio, some strange and frightening events take place.",https://itunes.apple.com/us/movie/the-lodge/id1507099168?uo=4
https://www.boxofficemojo.com/release/rl1857978881/?ref_=bo_yld_table_77,77,The Rental,2020,88.0,R,Thriller,Two couples rent a vacation home for what should be a celebratory weekend get-away.,https://itunes.apple.com/us/movie/the-rental/id1519817179?uo=4
https://www.boxofficemojo.com/release/rl54887169/?ref_=bo_yld_table_79,79,Jurassic Park,2020,126.0,PG-13,Action & Adventure,(2020 Re-release),https://itunes.apple.com/us/movie/jurassic-park/id452283395?uo=4
https://www.boxofficemojo.com/release/rl4282483457/?ref_=bo_yld_table_80,80,2 Hearts,2020,102.0,PG-13,Drama,"For two couples the future unfolds in different decades and different places, but a hidden connection will bring them together in a way no one could have predicted.",https://itunes.apple.com/us/movie/2-hearts/id1534990431?uo=4
https://www.boxofficemojo.com/release/rl3852829185/?ref_=bo_yld_table_81,81,Promising Young Woman,2020,114.0,R,Thriller,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",https://itunes.apple.com/us/movie/promising-young-woman/id1547448710?uo=4
https://www.boxofficemojo.com/release/rl4267213569/?ref_=bo_yld_table_82,82,True to the Game 2,2020,94.0,R,Thriller,"After her friend's death, a NYC journalist becomes the target of a criminal looking to collect on a debt.",https://itunes.apple.com/us/movie/true-to-the-game-2/id1543861015?uo=4
https://www.boxofficemojo.com/release/rl1554088449/?ref_=bo_yld_table_84,84,The Assistant,2020,88.0,R,Drama,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",https://itunes.apple.com/us/movie/the-assistant-2020/id1495088995?uo=4
https://www.boxofficemojo.com/release/rl4043867649/?ref_=bo_yld_table_85,85,Love and Monsters,2020,109.0,PG-13,Action & Adventure,"Seven years after he survived the monster apocalypse, lovably hapless Joel leaves his cozy underground bunker behind on a quest to reunite with his ex.",https://itunes.apple.com/us/movie/love-and-monsters/id1533484086?uo=4
https://www.boxofficemojo.com/release/rl1807647233/?ref_=bo_yld_table_86,86,Relic,2020,90.0,R,Thriller,"A daughter, mother and grandmother are haunted by a manifestation of dementia that consumes their family's home.",https://itunes.apple.com/us/movie/relic/id1517349918?uo=4
https://www.boxofficemojo.com/release/rl106070785/?ref_=bo_yld_table_88,88,The Last Shift,2020,91.0,R,Comedy,Stanley's last shift at his fast food job takes an unexpected turn when he befriends a young African-American work employee.,https://itunes.apple.com/us/movie/the-last-shift/id1536685285?uo=4
https://www.boxofficemojo.com/release/rl826311425/?ref_=bo_yld_table_89,89,Becky,2020,93.0,R,Action & Adventure,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,https://itunes.apple.com/us/movie/becky/id1512073351?uo=4
https://www.boxofficemojo.com/release/rl2953545217/?ref_=bo_yld_table_90,90,The Song of Names,2020,113.0,PG-13,Drama,"Several years after his childhood friend, a violin prodigy, disappears on the eve of his first solo concert, an Englishman travels throughout Europe to find him.",https://itunes.apple.com/us/movie/song-of-names/id1499893176?uo=4
https://www.boxofficemojo.com/release/rl3495330561/?ref_=bo_yld_table_91,91,All My Life,2020,92.0,PG-13,Drama,A couple's wedding plans are thrown off course when the groom is diagnosed with liver cancer.,https://itunes.apple.com/us/movie/all-my-life-2020/id1544202924?uo=4
https://www.boxofficemojo.com/release/rl3864953601/?ref_=bo_yld_table_93,93,National Lampoon's Christmas Vacation,2020,97.0,PG-13,Comedy,(2020 Re-release),https://itunes.apple.com/us/movie/national-lampoons-christmas-vacation/id296929739?uo=4
https://www.boxofficemojo.com/release/rl2500363777/?ref_=bo_yld_table_95,95,A Hidden Life,2020,175.0,PG-13,Drama,"The Austrian Franz Jägerstätter, a conscientious objector, refuses to fight for the Nazis in World War II.",https://itunes.apple.com/us/movie/a-hidden-life/id1491845089?uo=4
https://www.boxofficemojo.com/release/rl2243396097/?ref_=bo_yld_table_96,96,Cut Throat City,2020,123.0,R,Action & Adventure,"Set after Hurricane Katrina, four boyhood friends out of options reluctantly accept an offer to pull off a dangerous heist in the heart of New Orleans.",https://itunes.apple.com/us/movie/cut-throat-city/id1521225349?uo=4
https://www.boxofficemojo.com/release/rl2051375873/?ref_=bo_yld_table_97,97,The Goonies,2020,114.0,PG,Action & Adventure,(2020 Re-release),https://itunes.apple.com/us/movie/the-goonies/id285883012?uo=4
https://www.boxofficemojo.com/release/rl1465352961/?ref_=bo_yld_table_99,99,Vanguard,2020,108.0,PG-13,Action & Adventure,Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.,https://itunes.apple.com/us/movie/vanguard/id1555247392?uo=4
https://www.boxofficemojo.com/release/rl2084930305/?ref_=bo_yld_table_101,101,Jaws,2020,124.0,PG,Thriller,(2020 Re-release),https://itunes.apple.com/us/movie/jaws/id526768967?uo=4
https://www.boxofficemojo.com/release/rl726762241/?ref_=bo_yld_table_103,103,After We Collided,2020,105.0,R,Romance,"Based on the 2014 romance novel of the same name, this follows the love life of two young adults.",https://itunes.apple.com/us/movie/after-we-collided/id1526853610?uo=4
https://www.boxofficemojo.com/release/rl1700430593/?ref_=bo_yld_table_105,105,Toy Story,2020,82.0,G,Kids & Family,(2020 Re-release),https://itunes.apple.com/us/movie/toy-story/id188703840?uo=4
https://www.boxofficemojo.com/release/rl2270790401/?ref_=bo_yld_table_106,106,"Monsters, Inc.",2020,93.0,G,Kids & Family,(2020 Re-release),https://itunes.apple.com/us/movie/monsters-inc/id265727985?uo=4
https://www.boxofficemojo.com/release/rl1482654465/?ref_=bo_yld_table_108,108,The Santa Clause,2020,97.0,PG,Comedy,(2020 Re-release),https://itunes.apple.com/us/movie/the-santa-clause/id206310819?uo=4
https://www.boxofficemojo.com/release/rl3210904321/?ref_=bo_yld_table_111,111,The Polar Express,2020,100.0,G,Kids & Family,(2020 Re-release),https://itunes.apple.com/us/movie/the-polar-express/id297817627?uo=4
https://www.boxofficemojo.com/release/rl3048374785/?ref_=bo_yld_table_112,112,The Last Vermeer,2020,118.0,R,Drama,"An artist is suspected of selling a valuable painting to the Nazis, but there is more to the story than meets the eye.",https://itunes.apple.com/us/movie/the-last-vermeer/id1550663009?uo=4
https://www.boxofficemojo.com/release/rl190350081/?ref_=bo_yld_table_113,113,The Addams Family,2020,87.0,PG,Kids & Family,(2020 Re-release),https://itunes.apple.com/us/movie/the-addams-family-2019/id1479901173?uo=4
https://www.boxofficemojo.com/release/rl423985921/?ref_=bo_yld_table_116,116,Ghostbusters,2020,134.0,NR,Comedy,(2020 Re-release),https://itunes.apple.com/us/movie/ghostbusters-2016/id1125586234?uo=4
https://www.boxofficemojo.com/release/rl3316417025/?ref_=bo_yld_table_117,117,Chhapaak,2020,121.0,NR,Bollywood,"The trials and triumphs of Malti, an acid attack survivor. From the investigation of the attack to the court proceedings, the medical treatment to the emotional healing. Chhapaak is the story of the unquashable human spirit.",https://itunes.apple.com/us/movie/chhapaak/id1515076558?uo=4
https://www.boxofficemojo.com/release/rl951026177/?ref_=bo_yld_table_119,119,Panga,2020,132.0,NR,Bollywood,"Panga is inspired by the life of a National-level Kabbadi player from India. It follows her triumphs, struggle, and overcoming of stereotypes. It shows how important family love and support is for success.",https://itunes.apple.com/us/movie/panga/id1519634574?uo=4
https://www.boxofficemojo.com/release/rl3075572481/?ref_=bo_yld_table_122,122,Synchronic,2020,102.0,R,Sci-Fi & Fantasy,"Two New Orleans paramedics' lives are ripped apart after they encounter a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.",https://itunes.apple.com/us/movie/synchronic/id1540693158?uo=4
https://www.boxofficemojo.com/release/rl526156545/?ref_=bo_yld_table_123,123,Guardians of the Galaxy,2020,121.0,PG-13,Action & Adventure,(2020 Re-release),https://itunes.apple.com/us/movie/guardians-of-the-galaxy/id899347364?uo=4
https://www.boxofficemojo.com/release/rl3182658049/?ref_=bo_yld_table_124,124,Color Out of Space,2020,110.0,NR,Sci-Fi & Fantasy,A secluded farm is struck by a strange meteorite which has apocalyptic consequences for the family living there and possibly the world.,https://itunes.apple.com/us/movie/color-out-of-space/id1494094659?uo=4
https://www.boxofficemojo.com/release/rl792756993/?ref_=bo_yld_table_125,125,Followed,2020,97.0,R,Horror,"To gain more subscribers, a controversial social media influencer stays at a cursed hotel to terrifying results.",https://itunes.apple.com/us/movie/followed/id1527401964?uo=4
https://www.boxofficemojo.com/release/rl1565754113/?ref_=bo_yld_table_126,126,Alone,2020,103.0,PG,Comedy,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",https://itunes.apple.com/us/movie/home-alone/id344796733?uo=4
https://www.boxofficemojo.com/release/rl1639809537/?ref_=bo_yld_table_128,128,Kajillionaire,2020,105.0,R,Comedy,A woman's life is turned upside down when her criminal parents invite an outsider to join them on a major heist they're planning.,https://itunes.apple.com/us/movie/kajillionaire/id1534805923?uo=4
https://www.boxofficemojo.com/release/rl1700365057/?ref_=bo_yld_table_130,130,100% Wolf,2020,96.0,PG,Action & Adventure,"100% Wolf centers on Freddy Lupin, heir to a proud family line of werewolves. Positive he'll become the most fearsome werewolf ever, Freddy is in for a shock when his first ""warfing"" goes awry, turning him into a ferocious - poodle.",https://itunes.apple.com/us/movie/100-wolf/id1539970751?uo=4
https://www.boxofficemojo.com/release/rl843416321/?ref_=bo_yld_table_131,131,The Big Ugly,2020,106.0,R,Western,Anglo-American relations go bad when London mob bosses invest in a West Virginia oil deal in hopes of laundering dirty money.,https://itunes.apple.com/us/movie/the-big-ugly/id1518749220?uo=4
https://www.boxofficemojo.com/release/rl2874508033/?ref_=bo_yld_table_132,132,The Call,2020,94.0,R,Thriller,"In the fall of 1987, a group of small-town friends must survive the night in the home of a sinister couple after a tragic accident brings them to the couple's door.",https://itunes.apple.com/us/movie/the-call/id651932512?uo=4
https://www.boxofficemojo.com/release/rl3177349889/?ref_=bo_yld_table_133,133,The Grinch,2020,86.0,PG,Kids & Family,(2020 Re-release),https://itunes.apple.com/us/movie/illumination-presents-dr-seuss-the-grinch/id1440401528?uo=4
https://www.boxofficemojo.com/release/rl3255338497/?ref_=bo_yld_table_136,136,Spell,2020,91.0,R,Thriller,A man crash lands in rural Appalachia and awakens in the attic of a traditional Hoodoo practitioner. He desperately tries to break free from her dark magic and save his family from a sinister ritual before the rise of the blood moon.,https://itunes.apple.com/us/movie/spell/id1534170803?uo=4
https://www.boxofficemojo.com/release/rl1649509121/?ref_=bo_yld_table_137,137,Ava,2020,97.0,R,Action & Adventure,"Ava is a deadly assassin who works for a black ops organization, traveling the globe specializing in high profile hits. When a job goes dangerously wrong she is forced to fight for her own survival.",https://itunes.apple.com/us/movie/ava-2020/id1525636290?uo=4
https://www.boxofficemojo.com/release/rl3428745985/?ref_=bo_yld_table_138,138,Pinocchio,2020,88.0,G,Kids & Family,"Old woodcarver Geppetto's puppet creation, Pinocchio, magically comes to life with dreams of becoming a real boy. Easily led astray, Pinocchio tumbles from one misadventure to another as he is tricked, kidnapped and chased by bandits.",https://itunes.apple.com/us/movie/pinocchio/id540283464?uo=4
https://www.boxofficemojo.com/release/rl21660417/?ref_=bo_yld_table_139,139,Beauty and the Beast,2020,131.0,PG,Kids & Family,(2020 Re-release),https://itunes.apple.com/us/movie/beauty-and-the-beast-2017/id1212678379?uo=4
https://www.boxofficemojo.com/release/rl4555521/?ref_=bo_yld_table_140,140,Inside Out,2020,95.0,PG,Kids & Family,(2020 Re-release),https://itunes.apple.com/us/movie/inside-out-2015/id999607190?uo=4
https://www.boxofficemojo.com/release/rl2662957569/?ref_=bo_yld_table_141,141,Once Were Brothers,2020,102.0,R,Documentary,"A confessional, cautionary, and occasionally humorous tale of Robbie Robertson's young life and the creation of one of the most enduring groups in the history of popular music, The Band.",https://itunes.apple.com/us/movie/once-were-brothers-robbie-robertson-and-the-band/id1498694273?uo=4
https://www.boxofficemojo.com/release/rl71992065/?ref_=bo_yld_table_143,143,Iron Man,2020,126.0,PG-13,Action & Adventure,(2020 Re-release),https://itunes.apple.com/us/movie/iron-man/id688163154?uo=4
https://www.boxofficemojo.com/release/rl2886436353/?ref_=bo_yld_table_144,144,Fantastic Fungi,2020,80.0,NR,Documentary,"Fantastic Fungi is a descriptive time-lapse journey about the magical, mysterious and medicinal world of fungi and their power to heal, sustain and contribute to the regeneration of life on Earth that began 3.5 billion years ago.",https://itunes.apple.com/us/movie/fantastic-fungi/id1523166689?uo=4
https://www.boxofficemojo.com/release/rl3124855553/?ref_=bo_yld_table_145,145,Infamous,2020,118.0,R,Drama,"Two young lovers rob their way across the southland, posting their exploits to social media and gaining fame and followers as a result.",https://itunes.apple.com/us/movie/infamous/id293060984?uo=4
https://www.boxofficemojo.com/release/rl4216161025/?ref_=bo_yld_table_146,146,Tulsa,2020,120.0,PG,Drama,A desperate Marine biker's life is turned upside-down when he is united with the sassy 9-year-old daughter he never knew existed.,https://itunes.apple.com/us/movie/tulsa-2020/id1548418269?uo=4
https://www.boxofficemojo.com/release/rl1180664577/?ref_=bo_yld_table_148,148,Buddy Games,2020,97.0,R,Comedy,"A group of friends reunite to play The Buddy Games, a wild assortment of absurd physical and mental challenges. In the process, they'll heal old wounds, right past wrongs and figure out the true meaning of friendship...or die trying.",https://itunes.apple.com/us/movie/buddy-games/id1534107117?uo=4
https://www.boxofficemojo.com/release/rl222659329/?ref_=bo_yld_table_149,149,Black Panther,2020,135.0,PG-13,Action & Adventure,(2020 Re-release),https://itunes.apple.com/us/movie/black-panther-2018/id1342065788?uo=4
https://www.boxofficemojo.com/release/rl4099244801/?ref_=bo_yld_table_150,150,The Kid Detective,2020,100.0,R,Drama,"A once-celebrated kid detective, now 32, continues to solve the same trivial mysteries between hangovers and bouts of self-pity. Until a naive client brings him his first 'adult' case, to find out who brutally murdered her boyfriend.",https://itunes.apple.com/us/movie/the-kid-detective/id1539782886?uo=4
https://www.boxofficemojo.com/release/rl2470609665/?ref_=bo_yld_table_151,151,She Dies Tomorrow,2020,85.0,R,Horror,Amy thinks she's dying tomorrow...and it's contagious.,https://itunes.apple.com/us/movie/she-dies-tomorrow/id1521917148?uo=4
https://www.boxofficemojo.com/release/rl3785392641/?ref_=bo_yld_table_152,152,Greed,2020,104.0,R,Comedy,Satire about the world of the super-rich.,https://itunes.apple.com/us/movie/greed/id1508558234?uo=4
https://www.boxofficemojo.com/release/rl5735169/?ref_=bo_yld_table_153,153,Yellow Rose,2020,94.0,PG-13,Drama,A Filipina teen from a small Texas town fights to pursue her dreams as a country music performer while having to decide between staying with her family or leaving the only home she has known.,https://itunes.apple.com/us/movie/yellow-rose/id1534815984?uo=4
